2.370968289380294136e-01,-6.908752521320071782e-02,3.549826419971316982e-01
2.390243791829194109e-01,-7.042043027433103619e-02,3.566013620391153549e-01
2.409849002139199392e-01,-7.178089637485357555e-02,3.581484587323868207e-01
2.429758883615795173e-01,-7.316968327026762697e-02,3.596229760798287933e-01
2.449947607862217880e-01,-7.458737691658064162e-02,3.610242091567374412e-01
2.470388742533958792e-01,-7.603438078491620011e-02,3.623517050611124724e-01
2.491055443660687152e-01,-7.751090889886136370e-02,3.636052625305668529e-01
2.511920650403938193e-01,-7.901698063784642900e-02,3.647849302517317538e-01
2.532957280116170939e-01,-8.055241732578462266e-02,3.658910038992126412e-01
2.554138421595885111e-01,-8.211684060045125466e-02,3.669240219517756474e-01
2.575437524492937835e-01,-8.370967253608710412e-02,3.678847603432912061e-01
2.596828582906363092e-01,-8.533013746978616865e-02,3.687742260149726170e-01
2.618286311331500804e-01,-8.697726546177414475e-02,3.695936494435115849e-01
2.639786311251274276e-01,-8.864989730094482989e-02,3.703444762267751877e-01
2.661305226825068093e-01,-9.034669095029071451e-02,3.710283578147073880e-01
2.682820888304158768e-01,-9.206612931229392338e-02,3.716471414779896065e-01
2.704312441992079430e-01,-9.380652918214382741e-02,3.722028596107406218e-01
2.725760465767157470e-01,-9.556605124686200214e-02,3.726977184662294551e-01
2.747147069389997975e-01,-9.734271098111246800e-02,3.731340864260601076e-01
2.768455979026409608e-01,-9.913439028564607902e-02,3.735144819037930497e-01
2.789672605623458868e-01,-1.009388497119368122e-01,3.738415609833740660e-01
2.810784096979132007e-01,-1.027537411164702735e-01,3.741181048912108897e-01
2.831779373541728484e-01,-1.045766205902775442e-01,3.743470073983156676e-01
2.852649148160931181e-01,-1.064049615134331217e-01,3.745312622456539731e-01
2.873385930185731740e-01,-1.082361675902086817e-01,3.746739506818880239e-01
2.893984014463604204e-01,-1.100675857281690345e-01,3.747782291980408242e-01
2.914439455938102608e-01,-1.118965186334382189e-01,3.748473175384656741e-01
2.934750030667842013e-01,-1.137202370045038435e-01,3.748844870618764924e-01
2.954915184197209332e-01,-1.155359912179082515e-01,3.748930495202300595e-01
2.974935968297829358e-01,-1.173410224108676070e-01,3.748763463170449173e-01
2.994814967169500131e-01,-1.191325728779167453e-01,3.748377383003255181e-01
3.014556214240264320e-01,-1.209078957110052560e-01,3.747805961388510076e-01
3.034165100737710730e-01,-1.226642636247124718e-01,3.747082913240541435e-01
3.053648277218344309e-01,-1.243989769203510953e-01,3.746241878334113373e-01
3.073013549239794195e-01,-1.261093705544578669e-01,3.745316344849441426e-01
3.092269768342723602e-01,-1.277928202883190090e-01,3.744339580064044437e-01
3.111426719476829139e-01,-1.294467479058259707e-01,3.743344568368834890e-01
3.130495005959745836e-01,-1.310686254967028674e-01,3.742363956730227481e-01
3.149485932999819271e-01,-1.326559788112390281e-01,3.741430007667698732e-01
3.168411390746135314e-01,-1.342063897007875206e-01,3.740574559765953988e-01
3.187283737751782642e-01,-1.357174976655957099e-01,3.739828995695274605e-01
3.206115685651589331e-01,-1.371870005378972857e-01,3.739224217670167882e-01
3.224920185765109415e-01,-1.386126543337413697e-01,3.738790630235064305e-01
3.243710318239017565e-01,-1.399922723116716894e-01,3.738558130229506227e-01
3.262499184243535799e-01,-1.413237232802585230e-01,3.738556103748830184e-01
3.281299801635096935e-01,-1.426049291996173141e-01,3.738813429883354189e-01
3.300125004392810424e-01,-1.438338621245722759e-01,3.739358490986932626e-01
3.318987346031296859e-01,-1.450085405389134052e-01,3.740219189195104210e-01
3.337899007087241077e-01,-1.461270251318222413e-01,3.741422968881329969e-01
3.356871706672103772e-01,-1.471874140684317767e-01,3.742996844709733928e-01
3.375916617979906054e-01,-1.481878378073733238e-01,3.744967434909087789e-01
3.395044287536902461e-01,-1.491264535187847573e-01,3.747360999359020117e-01
3.414264557879997941e-01,-1.500014391568657290e-01,3.750203482041357117e-01
3.433586484705291597e-01,-1.508109930030000767e-01,3.753520502765405609e-01
3.453018166213731588e-01,-1.515533914083212197e-01,3.757336792645718515e-01
3.472566556665945270e-01,-1.522270497251128063e-01,3.761675576959458978e-01
3.492237363978753506e-01,-1.528305272670981430e-01,3.766558477781191683e-01
3.512034967033619282e-01,-1.533625264329880333e-01,3.772005473944355369e-01
3.531962345131640646e-01,-1.538218916996182684e-01,3.778034865088759631e-01
3.552021019792460654e-01,-1.542076085276433695e-01,3.784663239459531425e-01
3.572211008996900583e-01,-1.545188022160847163e-01,3.791905445152963239e-01
3.592530793883561002e-01,-1.547547367352061498e-01,3.799774564535068899e-01
3.612977297826102663e-01,-1.549148135600650622e-01,3.808281891590999391e-01
3.633545877739761121e-01,-1.549985705199698194e-01,3.817436912000422566e-01
3.654230327394877298e-01,-1.550056806719441183e-01,3.827247285767549911e-01
3.675022892448690515e-01,-1.549359511995015704e-01,3.837718832271993508e-01
3.695914296845892455e-01,-1.547893223313207833e-01,3.848855517642130186e-01
3.716893780182765061e-01,-1.545658662683179196e-01,3.860659444387017358e-01
3.737949145577442733e-01,-1.542657861017940335e-01,3.873130843257662770e-01
3.759066817541719674e-01,-1.538894147002077828e-01,3.886268067339916921e-01
3.780231909305424853e-01,-1.534372135374846846e-01,3.900067588411506581e-01
3.801428299003828393e-01,-1.529097714318697343e-01,3.914523995623622743e-01
3.822638714100666801e-01,-1.523078031611003191e-01,3.929629996592659547e-01
3.843844823384767739e-01,-1.516321479171191255e-01,3.945376421010245993e-01
3.865027335845485079e-01,-1.508837675618383001e-01,3.961752226899924456e-01
3.886166105703288132e-01,-1.500637446443845446e-01,3.978744509663514339e-01
3.907240242843978972e-01,-1.491732801400815767e-01,3.996338514076326343e-01
3.928228227880745660e-01,-1.482136908718550694e-01,4.014517649398389176e-01
3.949108031046568712e-01,-1.471864065760813689e-01,4.033263507776777557e-01
3.969857234099717358e-01,-1.460929665768036234e-01,4.052555886118742179e-01
3.990453154409670522e-01,-1.449350160350130479e-01,4.072372811613641508e-01
4.010872970376917479e-01,-1.437143017429466374e-01,4.092690571083072437e-01
4.031093847331229663e-01,-1.424326674374300217e-01,4.113483744329294867e-01
4.051093063046847798e-01,-1.410920486108361571e-01,4.134725241645899607e-01
4.070848132011039011e-01,-1.396944668033320014e-01,4.156386345643759972e-01
4.090336927585067617e-01,-1.382420233656534991e-01,4.178436757530237800e-01
4.109537801204179996e-01,-1.367368926877873814e-01,4.200844647963923317e-01
4.128429697774247398e-01,-1.351813148951110932e-01,4.223576712589113824e-01
4.146992266441211217e-01,-1.335775880204123078e-01,4.246598232332171596e-01
4.165205965931092491e-01,-1.319280596669059613e-01,4.269873138520177136e-01
4.183052163687370761e-01,-1.302351181844779993e-01,4.293364082857034081e-01
4.200513228066449223e-01,-1.285011833884046606e-01,4.317032512265688848e-01
4.217572612892120931e-01,-1.267286968568412664e-01,4.340838748578386141e-01
4.234214933716117235e-01,-1.249201118503087682e-01,4.364742073026407487e-01
4.250426035183595408e-01,-1.230778829031120292e-01,4.388700815452715176e-01
4.266193048960874590e-01,-1.212044551431276096e-01,4.412672448138633130e-01
4.281504441745884737e-01,-1.193022534024461567e-01,4.436613684105388256e-01
4.296350052951402598e-01,-1.173736711870495969e-01,4.460480579719386385e-01
4.310721121724604421e-01,-1.154210595787706212e-01,4.484228641399443660e-01
4.324610303046595439e-01,-1.134467161474065483e-01,4.507812936191114561e-01
4.338011672737918101e-01,-1.114528739546427338e-01,4.531188205943699199e-01
4.350920721283056958e-01,-1.094416907345893419e-01,4.554308984794530613e-01
4.363334336477498465e-01,-1.074152383381141995e-01,4.577129719635264493e-01
4.375250774992273106e-01,-1.053754925295676964e-01,4.599604893206974965e-01
4.386669623045504340e-01,-1.033243232251571664e-01,4.621689149443334310e-01
4.397591746464367124e-01,-1.012634852618590625e-01,4.643337420655225811e-01
4.408019230515705655e-01,-9.919460978450153621e-02,4.664505056126427851e-01
4.417955309976111522e-01,-9.711919633636717508e-02,4.685147951668451327e-01
4.427404290003906784e-01,-9.503860573548114643e-02,4.705222679661266172e-01
4.436371458463311823e-01,-9.295405381453757110e-02,4.724686619090698314e-01
4.444862990435103911e-01,-9.086660609728934579e-02,4.743498085076686133e-01
4.452885845726451963e-01,-8.877717347814011173e-02,4.761616457375869027e-01
4.460447660267458092e-01,-8.668650896483826029e-02,4.779002307329242027e-01
4.467556632345556222e-01,-8.459520553628008255e-02,4.795617522722510073e-01
4.474221404689017745e-01,-8.250369515901856410e-02,4.811425430020219718e-01
4.480450943460437818e-01,-8.041224899683895033e-02,4.826390913434973062e-01
4.486254415260521045e-01,-7.832097883793405491e-02,4.840480530295900863e-01
4.491641063274121604e-01,-7.622983975394276301e-02,4.853662622185475617e-01
4.496620083709413906e-01,-7.413863399435391410e-02,4.865907421323944493e-01
4.501200503690843124e-01,-7.204701610882367768e-02,4.877187151691591005e-01
4.505391061763284188e-01,-6.995449927870750484e-02,4.887476124395538912e-01
4.509200092151295358e-01,-6.786046282790673956e-02,4.896750826806992030e-01
4.512635413891885050e-01,-6.576416087193105720e-02,4.904990005014834842e-01
4.515704225921284287e-01,-6.366473205308552374e-02,4.912174739169809512e-01
4.518413009148655179e-01,-6.156121029903317138e-02,4.918288511317699951e-01
4.520767436489163682e-01,-5.945253653174296937e-02,4.923317265354693606e-01
4.522772291759071805e-01,-5.733757124416970219e-02,4.927249458768354629e-01
4.524431398255320813e-01,-5.521510785302972263e-02,4.930076105866263436e-01
4.525747557752691774e-01,-5.308388672782840545e-02,4.931790812230972265e-01
4.526722500553468365e-01,-5.094260978899010917e-02,4.932389800181548045e-01
4.527356847119997640e-01,-4.878995556161785235e-02,4.931871925063862072e-01
4.527650081708547436e-01,-4.662459456614756470e-02,4.930238682235453807e-01
4.527600538306381095e-01,-4.444520492303306175e-02,4.927494204656497900e-01
4.527205399053295665e-01,-4.225048804566169242e-02,4.923645251044211357e-01
4.526460705206110657e-01,-4.003918429400038503e-02,4.918701184594861386e-01
4.525361380579756565e-01,-3.781008846102509868e-02,4.912673942325206378e-01
4.523901267274047511e-01,-3.556206496481528756e-02,4.905577995132688329e-01
4.522073173373860056e-01,-3.329406262129886579e-02,4.897430298719140929e-01
4.519868932188348953e-01,-3.100512887597545175e-02,4.888250235572358937e-01
4.517279472481499081e-01,-2.869442337751817312e-02,4.878059548242112964e-01
4.514294899034539954e-01,-2.636123078188158664e-02,4.866882264193727048e-01
4.510904582778045846e-01,-2.400497268238020038e-02,4.854744612564398376e-01
4.507097259636419495e-01,-2.162521856906529649e-02,4.841674933188533370e-01
4.502861137141186409e-01,-1.922169572951702016e-02,4.827703578295743370e-01
4.498184007791931061e-01,-1.679429801280817730e-02,4.812862807324558290e-01
4.493053368080247578e-01,-1.434309338873404616e-02,4.797186675324725535e-01
4.487456542036310503e-01,-1.186833024537217382e-02,4.780710915454022270e-01
4.481380808116440240e-01,-9.370442379450463766e-03,4.763472816102440333e-01
4.474813528220731307e-01,-6.850052645779390603e-03,4.745511093199776820e-01
4.467742277612272161e-01,-4.307975243993247827e-03,4.726865758284821695e-01
4.460154974507250514e-01,-1.745216632865365103e-03,4.707577982928366489e-01
4.452040008111886604e-01,8.370249254990580479e-04,4.687689960119103549e-01
4.443386363905659775e-01,3.437361177557107794e-03,4.667244763227034188e-01
4.434183745003427157e-01,6.054217020787441839e-03,4.646286203165786444e-01
4.424422688473357845e-01,8.685834940156400563e-03,4.624858684377528006e-01
4.414094675546602620e-01,1.133028069167532625e-02,4.603007060258714200e-01
4.403192234718981135e-01,1.398545017626134923e-02,4.580776488641633559e-01
4.391709036823367440e-01,1.664907743822349739e-02,4.558212287933854356e-01
4.379639981235254331e-01,1.931874371448193822e-02,4.535359794505158804e-01
4.366981272467025943e-01,2.199188745347837454e-02,4.512264221893798610e-01
4.353730486505008601e-01,2.466581521649312270e-02,4.488970522382464967e-01
4.339886626347299048e-01,2.733771336891650111e-02,4.465523251472286459e-01
4.325450166309039446e-01,3.000466046492351879e-02,4.441966435752968678e-01
4.310423084771223268e-01,3.266364022593731820e-02,4.418343444642868212e-01
4.294808885163299839e-01,3.531155501139205538e-02,4.394696866435121585e-01
4.278612605080900355e-01,3.794523967938536607e-02,4.371068389057797821e-01
4.261840813553397500e-01,4.056147573506072024e-02,4.347498685915471284e-01
4.244501596584300818e-01,4.315700566569270064e-02,4.324027307147665367e-01
4.226604531196580528e-01,4.572854736373024864e-02,4.300692576596290562e-01
4.208160648315623087e-01,4.827280854199375582e-02,4.277531494741032003e-01
4.189182384922703895e-01,5.078650104928817549e-02,4.254579647817261501e-01
4.169683526002014862e-01,5.326635499920578942e-02,4.231871123296638837e-01
4.149679136891635256e-01,5.570913263035853769e-02,4.209438431868297581e-01
4.129185486726069110e-01,5.811164182211493723e-02,4.187312436022173623e-01
4.108219963729002888e-01,6.047074919629836370e-02,4.165522285299055327e-01
4.086800983177604762e-01,6.278339274214381205e-02,4.144095358235100335e-01
4.064947888913020280e-01,6.504659390873751557e-02,4.123057210995547672e-01
4.042680849317485392e-01,6.725746911648283755e-02,4.102431532659071012e-01
4.020020748713847847e-01,6.941324064634260549e-02,4.082240107085259306e-01
3.996989075170833683e-01,7.151124687289039938e-02,4.062502781269258234e-01
3.973607805715417829e-01,7.354895181433682150e-02,4.043237440062679711e-01
3.949899289962711668e-01,7.552395397960474932e-02,4.024459987117861015e-01
3.925886133174257830e-01,7.743399449915984445e-02,4.006184331893224426e-01
3.901591079747733781e-01,7.927696453252980335e-02,3.988422382540912636e-01
3.877036898124840425e-01,8.105091195130630088e-02,3.971184044484992737e-01
3.852246268079736469e-01,8.275404730163946065e-02,3.954477224488732734e-01
3.827241671319557836e-01,8.438474905512817481e-02,3.938307840001937787e-01
3.802045286288832093e-01,8.594156816103271090e-02,3.922679833577242814e-01
3.776678888025482017e-01,8.742323191642152602e-02,3.907595192141512519e-01
3.751163753863485661e-01,8.882864717369878815e-02,3.893053970913186168e-01
3.725520575720590033e-01,9.015690290729468093e-02,3.879054321760055934e-01
3.699769379646344891e-01,9.140727216290356338e-02,3.865592525800572443e-01
3.673929453238028442e-01,9.257921341372343793e-02,3.852663030062291605e-01
3.648019281460441743e-01,9.367237134858362457e-02,3.840258488022106342e-01
3.622056491328253247e-01,9.468657711669371813e-02,3.828369803869359211e-01
3.596057805830645826e-01,9.562184805319207115e-02,3.816986180346575441e-01
3.570039007394261166e-01,9.647838690857497845e-02,3.806095170040853515e-01
3.544014911094894860e-01,9.725658060366584867e-02,3.795682730015477180e-01
3.517999347739425575e-01,9.795699853003546342e-02,3.785733279690570163e-01
3.492005156849999903e-01,9.858039041386595924e-02,3.776229761897650361e-01
3.466044189489706495e-01,9.912768375912396623e-02,3.767153707051829614e-01
3.440127320777024433e-01,9.959998088387822524e-02,3.758485300400216667e-01
3.414264471841875759e-01,9.999855556145674507e-02,3.750203452320519659e-01
3.388464639672341683e-01,1.003248440708831707e-01,3.742285913739524239e-01
3.362735924709269186e-01,1.005803845541743957e-01,3.734709802704083703e-01
3.337085570014074465e-01,1.007667591005072805e-01,3.727452081410911333e-01
3.311520017746649724e-01,1.008855893472883486e-01,3.720489586489001965e-01
3.286044968148123524e-01,1.009385371926760366e-01,3.713799018481852010e-01
3.260665439759252715e-01,1.009273052833986467e-01,3.707356934509485336e-01
3.235385830972199450e-01,1.008536372409963577e-01,3.701139744375015472e-01
3.210209982955710695e-01,1.007193175932464130e-01,3.695123710337105405e-01
3.185141243934713762e-01,1.005261713810074176e-01,3.689284950729265211e-01
3.160182534745687999e-01,1.002760634141199592e-01,3.683599447570718444e-01
3.135336415530550758e-01,9.997089715343043803e-02,3.678043058278588906e-01
3.110605153373285914e-01,9.961261319942479875e-02,3.672591531558763167e-01
3.085990790627112790e-01,9.920318737150116140e-02,3.667220527522519480e-01
3.061495213625614609e-01,9.874462836553550560e-02,3.661905642045550358e-01
3.037120221419907784e-01,9.823897498121142435e-02,3.656622435357432255e-01
3.012867594136133809e-01,9.768829291455963237e-02,3.651346464820671711e-01
2.988739160504230163e-01,9.709467111534957062e-02,3.646053321830050042e-01
2.964736864070441902e-01,9.646021771337345840e-02,3.640718672734452599e-01
2.940862827573426097e-01,9.578705552227206876e-02,3.635318303654393457e-01
2.917119414937381916e-01,9.507731713439540600e-02,3.629828169039764907e-01
2.893509290316245153e-01,9.433313962517533846e-02,3.624224443782659288e-01
2.870035473611191046e-01,9.355665889067518726e-02,3.618483578670631529e-01
2.846701391879732368e-01,9.275000364726150581e-02,3.612582358936076710e-01
2.823510926059518700e-01,9.191528912768222315e-02,3.606497965627355473e-01
2.800468452443321543e-01,9.105461051320222488e-02,3.600208039497701518e-01
2.777578878364375115e-01,9.017003614674036494e-02,3.593690747078723269e-01
2.754847671583019464e-01,8.926360057707644069e-02,3.586924848576570901e-01
2.732280882906654718e-01,8.833729748913619895e-02,3.579889767201255846e-01
2.709885161625286143e-01,8.739307257992251499e-02,3.572565659513252112e-01
2.687667763403802645e-01,8.643281644385499007e-02,3.564933486347102720e-01
2.665636550339752220e-01,8.545835753491001774e-02,3.556975083849148733e-01
2.643799982970449491e-01,8.447145527599821124e-02,3.548673234146788036e-01
2.622167104095659562e-01,8.347379338832279505e-02,3.540011735149559136e-01
2.600747514370517210e-01,8.246697351498308293e-02,3.530975468968949316e-01
2.579551339716809055e-01,8.145250921371004205e-02,3.521550468433974346e-01
2.558589190698214999e-01,8.043182039327056998e-02,3.511723981173754949e-01
2.537872114104801069e-01,7.940622826673143786e-02,3.501484530737490886e-01
2.517411537093131035e-01,7.837695089231941359e-02,3.490821974225283286e-01
2.497219204328567921e-01,7.734509936908404160e-02,3.479727555912294767e-01
2.477307108674582925e-01,7.631167474992804622e-02,3.468193956362222163e-01
2.457687416068273234e-01,7.527756572880275887e-02,3.456215336545175321e-01
2.438372385310009771e-01,7.424354715205763733e-02,3.443787376499569119e-01
2.419374283576853912e-01,7.321027939608494572e-02,3.430907308107353781e-01
2.400705298542233357e-01,7.217830864462029816e-02,3.417573941586845576e-01
2.382377448046815172e-01,7.114806808943152650e-02,3.403787685347542946e-01
2.364402488316568740e-01,7.011988006778266391e-02,3.389550558896037846e-01
2.346791821761815555e-01,6.909395913911567377e-02,3.374866198531320527e-01
2.329556405415344478e-01,6.807041609203703936e-02,3.359739855620879068e-01
2.312706661076908143e-01,6.704926286105540589e-02,3.344178387305774547e-01
2.296252388225725194e-01,6.603041832083239582e-02,3.328190239542094808e-01
2.280202680741175159e-01,6.501371491411656045e-02,3.311785422448140781e-01
2.264565848435123874e-01,6.399890605825425682e-02,3.294975477989852686e-01
2.249349344347212343e-01,6.298567426441281647e-02,3.277773440101093838e-01
2.234559698687973994e-01,6.197363989357870806e-02,3.260193787399525145e-01
2.220202460234188546e-01,6.096237046421344730e-02,3.242252388722203227e-01
2.206282145888197599e-01,5.995139041831834548e-02,3.223966441766987767e-01
2.192802199008894171e-01,5.894019124573832147e-02,3.205354405185163458e-01
2.179764957008669402e-01,5.792824186095518746e-02,3.186435924527612484e-01
2.167171628589606436e-01,5.691499912249987220e-02,3.167231752499156117e-01
2.155022280865620532e-01,5.589991838251251455e-02,3.147763664024315622e-01
2.143315836486976989e-01,5.488246395300425129e-02,3.128054366670756647e-01
2.132050080752365961e-01,5.386211937597409211e-02,3.108127407014334986e-01
2.121221678563087742e-01,5.283839738679403653e-02,3.088007073561184201e-01
2.110826200946679942e-01,5.181084946407740754e-02,3.067718296867257277e-01
2.100858160755097459e-01,5.077907486457716724e-02,3.047286547514143074e-01
2.091311057027882003e-01,4.974272904841563203e-02,3.026737732611202714e-01
2.082177427405012549e-01,4.870153140797765789e-02,3.006098091498563551e-01
2.073448907879354985e-01,4.765527222301284282e-02,2.985394091322637333e-01
2.065116299095927643e-01,4.660381877467091594e-02,2.964652323146582669e-01
2.057169638336119322e-01,4.554712056219524519e-02,2.943899399241552417e-01
2.049598276270069852e-01,4.448521357761460460e-02,2.923161852182275533e-01
2.042390957520496264e-01,4.341822360579733475e-02,2.902466036341879163e-01
2.035535904056581247e-01,4.234636852947652741e-02,2.881838032346732970e-01
2.029020900427045415e-01,4.126995963110310917e-02,2.861303555013289812e-01
2.022833379847180924e-01,4.018940189543600272e-02,2.840887865245307342e-01
2.016960510174444221e-01,3.910519332847071927e-02,2.820615686323111326e-01
2.011389278840945427e-01,3.801792331942385750e-02,2.800511124966196252e-01
2.006106575857262153e-01,3.692827008291653390e-02,2.780597597498328244e-01
2.001099274059668365e-01,3.583699722806100996e-02,2.760897761390245231e-01
1.996354305840264964e-01,3.474494950975259844e-02,2.741433452400313664e-01
